index	name	color
1639705	unknown	#190519ff
2647065	oasis.chubs.ifc	#196428ff
10511485	oasis.chubs.ipc	#7d64a0ff
14433500	oasis.chubs.ips	#dc3cdcff
3294840	oasis.chubs.lateraltemporal	#784632ff
6558940	oasis.chubs.medialpfc	#dc1464ff
660700	oasis.chubs.mtl	#dc140aff
9180300	oasis.chubs.retrosplenial	#8c148cff
4924360	oasis.chubs.tp	#c8234bff
