index	name	color
65793	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8719992	7Networks_RH_Vis_1	#780e85ff
8785528	7Networks_RH_Vis_2	#780e86ff
8851064	7Networks_RH_Vis_3	#780e87ff
8392568	7Networks_RH_Vis_4	#780f80ff
8458104	7Networks_RH_Vis_5	#780f81ff
8523640	7Networks_RH_Vis_6	#780f82ff
8589176	7Networks_RH_Vis_7	#780f83ff
8654712	7Networks_RH_Vis_8	#780f84ff
8720248	7Networks_RH_Vis_9	#780f85ff
8785784	7Networks_RH_Vis_10	#780f86ff
8851320	7Networks_RH_Vis_11	#780f87ff
8392824	7Networks_RH_Vis_12	#781080ff
8458360	7Networks_RH_Vis_13	#781081ff
8523896	7Networks_RH_Vis_14	#781082ff
8589432	7Networks_RH_Vis_15	#781083ff
8654968	7Networks_RH_Vis_16	#781084ff
8720504	7Networks_RH_Vis_17	#781085ff
8786040	7Networks_RH_Vis_18	#781086ff
8851576	7Networks_RH_Vis_19	#781087ff
8393080	7Networks_RH_Vis_20	#781180ff
8458616	7Networks_RH_Vis_21	#781181ff
8524152	7Networks_RH_Vis_22	#781182ff
8589688	7Networks_RH_Vis_23	#781183ff
8655224	7Networks_RH_Vis_24	#781184ff
8720760	7Networks_RH_Vis_25	#781185ff
8786296	7Networks_RH_Vis_26	#781186ff
8851832	7Networks_RH_Vis_27	#781187ff
8393336	7Networks_RH_Vis_28	#781280ff
8458872	7Networks_RH_Vis_29	#781281ff
8524408	7Networks_RH_Vis_30	#781282ff
8589944	7Networks_RH_Vis_31	#781283ff
8655480	7Networks_RH_Vis_32	#781284ff
8721016	7Networks_RH_Vis_33	#781285ff
8786552	7Networks_RH_Vis_34	#781286ff
8917624	7Networks_RH_Vis_35	#781288ff
8983160	7Networks_RH_Vis_36	#781289ff
9048696	7Networks_RH_Vis_37	#78128aff
9114232	7Networks_RH_Vis_38	#78128bff
9179768	7Networks_RH_Vis_39	#78128cff
9245304	7Networks_RH_Vis_40	#78128dff
9310840	7Networks_RH_Vis_41	#78128eff
8852344	7Networks_RH_Vis_42	#781387ff
8917880	7Networks_RH_Vis_43	#781388ff
8983416	7Networks_RH_Vis_44	#781389ff
9048952	7Networks_RH_Vis_45	#78138aff
9114488	7Networks_RH_Vis_46	#78138bff
9180024	7Networks_RH_Vis_47	#78138cff
9245560	7Networks_RH_Vis_48	#78138dff
9311096	7Networks_RH_Vis_49	#78138eff
8852600	7Networks_RH_Vis_50	#781487ff
8918136	7Networks_RH_Vis_51	#781488ff
8983672	7Networks_RH_Vis_52	#781489ff
9049208	7Networks_RH_Vis_53	#78148aff
9114744	7Networks_RH_Vis_54	#78148bff
9180280	7Networks_RH_Vis_55	#78148cff
9245816	7Networks_RH_Vis_56	#78148dff
9311352	7Networks_RH_Vis_57	#78148eff
8852856	7Networks_RH_Vis_58	#781587ff
8918392	7Networks_RH_Vis_59	#781588ff
8983928	7Networks_RH_Vis_60	#781589ff
9049464	7Networks_RH_Vis_61	#78158aff
9115000	7Networks_RH_Vis_62	#78158bff
9180536	7Networks_RH_Vis_63	#78158cff
9246072	7Networks_RH_Vis_64	#78158dff
9311608	7Networks_RH_Vis_65	#78158eff
8853112	7Networks_RH_Vis_66	#781687ff
8918648	7Networks_RH_Vis_67	#781688ff
8984184	7Networks_RH_Vis_68	#781689ff
9049720	7Networks_RH_Vis_69	#78168aff
9115256	7Networks_RH_Vis_70	#78168bff
9180792	7Networks_RH_Vis_71	#78168cff
9246328	7Networks_RH_Vis_72	#78168dff
11828550	7Networks_RH_SomMot_1	#467db4ff
11894086	7Networks_RH_SomMot_2	#467db5ff
11435590	7Networks_RH_SomMot_3	#467eaeff
11501126	7Networks_RH_SomMot_4	#467eafff
11566662	7Networks_RH_SomMot_5	#467eb0ff
11632198	7Networks_RH_SomMot_6	#467eb1ff
11697734	7Networks_RH_SomMot_7	#467eb2ff
11763270	7Networks_RH_SomMot_8	#467eb3ff
11828806	7Networks_RH_SomMot_9	#467eb4ff
11894342	7Networks_RH_SomMot_10	#467eb5ff
11435846	7Networks_RH_SomMot_11	#467faeff
11501382	7Networks_RH_SomMot_12	#467fafff
11566918	7Networks_RH_SomMot_13	#467fb0ff
11632454	7Networks_RH_SomMot_14	#467fb1ff
11697990	7Networks_RH_SomMot_15	#467fb2ff
11763526	7Networks_RH_SomMot_16	#467fb3ff
11829062	7Networks_RH_SomMot_17	#467fb4ff
11894598	7Networks_RH_SomMot_18	#467fb5ff
11436102	7Networks_RH_SomMot_19	#4680aeff
11501638	7Networks_RH_SomMot_20	#4680afff
11567174	7Networks_RH_SomMot_21	#4680b0ff
11632710	7Networks_RH_SomMot_22	#4680b1ff
11698246	7Networks_RH_SomMot_23	#4680b2ff
11763782	7Networks_RH_SomMot_24	#4680b3ff
11829318	7Networks_RH_SomMot_25	#4680b4ff
11894854	7Networks_RH_SomMot_26	#4680b5ff
11436358	7Networks_RH_SomMot_27	#4681aeff
11501894	7Networks_RH_SomMot_28	#4681afff
11567430	7Networks_RH_SomMot_29	#4681b0ff
11632966	7Networks_RH_SomMot_30	#4681b1ff
11698502	7Networks_RH_SomMot_31	#4681b2ff
11764038	7Networks_RH_SomMot_32	#4681b3ff
11829574	7Networks_RH_SomMot_33	#4681b4ff
11895110	7Networks_RH_SomMot_34	#4681b5ff
11436614	7Networks_RH_SomMot_35	#4682aeff
11502150	7Networks_RH_SomMot_36	#4682afff
11567686	7Networks_RH_SomMot_37	#4682b0ff
11633222	7Networks_RH_SomMot_38	#4682b1ff
11698758	7Networks_RH_SomMot_39	#4682b2ff
11764294	7Networks_RH_SomMot_40	#4682b3ff
11829830	7Networks_RH_SomMot_41	#4682b4ff
11960902	7Networks_RH_SomMot_42	#4682b6ff
12026438	7Networks_RH_SomMot_43	#4682b7ff
12091974	7Networks_RH_SomMot_44	#4682b8ff
12157510	7Networks_RH_SomMot_45	#4682b9ff
12223046	7Networks_RH_SomMot_46	#4682baff
12288582	7Networks_RH_SomMot_47	#4682bbff
12354118	7Networks_RH_SomMot_48	#4682bcff
11895622	7Networks_RH_SomMot_49	#4683b5ff
11961158	7Networks_RH_SomMot_50	#4683b6ff
12026694	7Networks_RH_SomMot_51	#4683b7ff
12092230	7Networks_RH_SomMot_52	#4683b8ff
12157766	7Networks_RH_SomMot_53	#4683b9ff
12223302	7Networks_RH_SomMot_54	#4683baff
12288838	7Networks_RH_SomMot_55	#4683bbff
12354374	7Networks_RH_SomMot_56	#4683bcff
11895878	7Networks_RH_SomMot_57	#4684b5ff
11961414	7Networks_RH_SomMot_58	#4684b6ff
12026950	7Networks_RH_SomMot_59	#4684b7ff
12092486	7Networks_RH_SomMot_60	#4684b8ff
12158022	7Networks_RH_SomMot_61	#4684b9ff
12223558	7Networks_RH_SomMot_62	#4684baff
12289094	7Networks_RH_SomMot_63	#4684bbff
12354630	7Networks_RH_SomMot_64	#4684bcff
11896134	7Networks_RH_SomMot_65	#4685b5ff
11961670	7Networks_RH_SomMot_66	#4685b6ff
12027206	7Networks_RH_SomMot_67	#4685b7ff
12092742	7Networks_RH_SomMot_68	#4685b8ff
12158278	7Networks_RH_SomMot_69	#4685b9ff
12223814	7Networks_RH_SomMot_70	#4685baff
12289350	7Networks_RH_SomMot_71	#4685bbff
12354886	7Networks_RH_SomMot_72	#4685bcff
11896390	7Networks_RH_SomMot_73	#4686b5ff
11961926	7Networks_RH_SomMot_74	#4686b6ff
12027462	7Networks_RH_SomMot_75	#4686b7ff
12092998	7Networks_RH_SomMot_76	#4686b8ff
12158534	7Networks_RH_SomMot_77	#4686b9ff
12224070	7Networks_RH_SomMot_78	#4686baff
12289606	7Networks_RH_SomMot_79	#4686bbff
12355142	7Networks_RH_SomMot_80	#4686bcff
11896646	7Networks_RH_SomMot_81	#4687b5ff
11962182	7Networks_RH_SomMot_82	#4687b6ff
12027718	7Networks_RH_SomMot_83	#4687b7ff
12093254	7Networks_RH_SomMot_84	#4687b8ff
12158790	7Networks_RH_SomMot_85	#4687b9ff
12224326	7Networks_RH_SomMot_86	#4687baff
816384	7Networks_RH_DorsAttn_Post_1	#00750cff
881920	7Networks_RH_DorsAttn_Post_2	#00750dff
947456	7Networks_RH_DorsAttn_Post_3	#00750eff
1012992	7Networks_RH_DorsAttn_Post_4	#00750fff
554496	7Networks_RH_DorsAttn_Post_5	#007608ff
620032	7Networks_RH_DorsAttn_Post_6	#007609ff
685568	7Networks_RH_DorsAttn_Post_7	#00760aff
751104	7Networks_RH_DorsAttn_Post_8	#00760bff
816640	7Networks_RH_DorsAttn_Post_9	#00760cff
882176	7Networks_RH_DorsAttn_Post_10	#00760dff
947712	7Networks_RH_DorsAttn_Post_11	#00760eff
1013248	7Networks_RH_DorsAttn_Post_12	#00760fff
554752	7Networks_RH_DorsAttn_Post_13	#007708ff
620288	7Networks_RH_DorsAttn_Post_14	#007709ff
685824	7Networks_RH_DorsAttn_Post_15	#00770aff
