index	name	color
16448250	unknown 	#fafafaff
1101466	lateralorbitofrontal_1 	#9ace10ff
7368147	lateralorbitofrontal_2 	#d36d70ff
10852112	lateralorbitofrontal_3 	#1097a5ff
16125636	lateralorbitofrontal_4 	#c40ef6ff
13264959	parsorbitalis_1 	#3f68caff
1155507	frontalpole_1 	#b3a111ff
15095062	medialorbitofrontal_1 	#1655e6ff
16430359	medialorbitofrontal_2 	#17b5faff
770632	medialorbitofrontal_3 	#48c20bff
9351660	parstriangularis_1 	#ecb18eff
16430576	parstriangularis_2 	#f0b5faff
4110175	parsopercularis_1 	#5fb73eff
1737814	parsopercularis_2 	#56841aff
12621687	rostralmiddlefrontal_1 	#7797c0ff
11469772	rostralmiddlefrontal_2 	#cc03afff
1883945	rostralmiddlefrontal_3 	#29bf1cff
16465097	rostralmiddlefrontal_4 	#c93cfbff
2163271	rostralmiddlefrontal_5 	#470221ff
7481467	rostralmiddlefrontal_6 	#7b2872ff
446706	superiorfrontal_1 	#f2d006ff
14252788	superiorfrontal_2 	#f47ad9ff
12485245	superiorfrontal_3 	#7d82beff
3238440	superiorfrontal_4 	#286a31ff
6263903	superiorfrontal_5 	#5f945fff
11217257	superiorfrontal_6 	#6929abff
7365135	superiorfrontal_7 	#0f6270ff
8215099	superiorfrontal_8 	#3b5a7dff
7106563	caudalmiddlefrontal_1 	#03706cff
5228717	caudalmiddlefrontal_2 	#adc84fff
13528809	caudalmiddlefrontal_3 	#e96eceff
8006336	precentral_1 	#c02a7aff
9387292	precentral_2 	#1c3d8fff
5539581	precentral_3 	#fd8654ff
1954897	precentral_4 	#51d41dff
12653050	precentral_5 	#fa11c1ff
15203827	precentral_6 	#f3fde7ff
5256880	paracentral_1 	#b03650ff
11440869	paracentral_2 	#e592aeff
13519089	paracentral_3 	#f148ceff
2650339	rostralanteriorcingulate_1 	#e37028ff
14168449	caudalanteriorcingulate_1 	#8131d8ff
15461382	posteriorcingulate_1 	#06ecebff
2514796	posteriorcingulate_2 	#6c5f26ff
12725371	isthmuscingulate_1 	#7b2cc2ff
14519497	postcentral_1 	#c98cddff
14739146	postcentral_2 	#cae6e0ff
5953312	postcentral_3 	#20d75aff
8745906	postcentral_4 	#b27385ff
8435134	postcentral_5 	#beb580ff
10762682	supramarginal_1 	#ba39a4ff
11459661	supramarginal_2 	#4ddcaeff
1862670	supramarginal_3 	#0e6c1cff
7789495	supramarginal_4 	#b7db76ff
9640500	superiorparietal_1 	#341a93ff
8460217	superiorparietal_2 	#b91781ff
16598555	superiorparietal_3 	#1b46fdff
308744	superiorparietal_4 	#08b604ff
14215215	superiorparietal_5 	#2fe8d8ff
1754602	superiorparietal_6 	#eac51aff
13089030	superiorparietal_7 	#06b9c7ff
2544972	inferiorparietal_1 	#4cd526ff
7568356	inferiorparietal_2 	#e47b73ff
14338139	inferiorparietal_3 	#5bc8daff
10768875	inferiorparietal_4 	#eb51a4ff
9547121	inferiorparietal_5 	#71ad91ff
7344053	inferiorparietal_6 	#b50f70ff
4569856	precuneus_1 	#00bb45ff
4584076	precuneus_2 	#8cf245ff
2303236	precuneus_3 	#042523ff
12984624	precuneus_4 	#3021c6ff
7709157	precuneus_5 	#e5a175ff
15665181	cuneus_1 	#1d08efff
13851043	cuneus_2 	#a359d3ff
13653413	pericalcarine_1 	#a555d0ff
6472850	pericalcarine_2 	#92c462ff
8048287	lateraloccipital_1 	#9fce7aff
4728016	lateraloccipital_2 	#d02448ff
8953481	lateraloccipital_3 	#899e88ff
1478217	lateraloccipital_4 	#498e16ff
5810391	lateraloccipital_5 	#d7a858ff
6476937	lingual_1 	#89d462ff
3501563	lingual_2 	#fb6d35ff
15280832	lingual_3 	#c02ae9ff
10091700	fusiform_1 	#b4fc99ff
10671826	fusiform_2 	#d2d6a2ff
8894971	fusiform_3 	#fbb987ff
12567321	fusiform_4 	#19c3bfff
2744386	parahippocampal_1 	#42e029ff
1699588	entorhinal_1 	#04ef19ff
12904086	temporalpole_1 	#96e6c4ff
2906040	inferiortemporal_1 	#b8572cff
11175411	inferiortemporal_2 	#f385aaff
273556	inferiortemporal_3 	#942c04ff
3705603	inferiortemporal_4 	#038b38ff
5733317	middletemporal_1 	#c57b57ff
4369273	middletemporal_2 	#79ab42ff
2635752	middletemporal_3 	#e83728ff
2470989	middletemporal_4 	#4db425ff
3088585	bankssts_1 	#c9202fff
12902262	superiortemporal_1 	#76dfc4ff
6705271	superiortemporal_2 	#775066ff
9387952	superiortemporal_3 	#b03f8fff
15792120	superiortemporal_4 	#f8f7f0ff
1380412	superiortemporal_5 	#3c1015ff
7121684	transversetemporal_1 	#14ab6cff
16446165	insula_1 	#d5f2faff
1545038	insula_2 	#4e9317ff
7139072	insula_3 	#00ef6cff
