index	name	color
65793	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8589176	7Networks_LH_Vis_1	#780f83ff
8654712	7Networks_LH_Vis_2	#780f84ff
8720248	7Networks_LH_Vis_3	#780f85ff
8785784	7Networks_LH_Vis_4	#780f86ff
8327288	7Networks_LH_Vis_5	#78107fff
8392824	7Networks_LH_Vis_6	#781080ff
8458360	7Networks_LH_Vis_7	#781081ff
8523896	7Networks_LH_Vis_8	#781082ff
8589432	7Networks_LH_Vis_9	#781083ff
8654968	7Networks_LH_Vis_10	#781084ff
8720504	7Networks_LH_Vis_11	#781085ff
8786040	7Networks_LH_Vis_12	#781086ff
8327544	7Networks_LH_Vis_13	#78117fff
8393080	7Networks_LH_Vis_14	#781180ff
8458616	7Networks_LH_Vis_15	#781181ff
8524152	7Networks_LH_Vis_16	#781182ff
8589688	7Networks_LH_Vis_17	#781183ff
8655224	7Networks_LH_Vis_18	#781184ff
8720760	7Networks_LH_Vis_19	#781185ff
8786296	7Networks_LH_Vis_20	#781186ff
8327800	7Networks_LH_Vis_21	#78127fff
8393336	7Networks_LH_Vis_22	#781280ff
8458872	7Networks_LH_Vis_23	#781281ff
8524408	7Networks_LH_Vis_24	#781282ff
8589944	7Networks_LH_Vis_25	#781283ff
8655480	7Networks_LH_Vis_26	#781284ff
8721016	7Networks_LH_Vis_27	#781285ff
8852088	7Networks_LH_Vis_28	#781287ff
8917624	7Networks_LH_Vis_29	#781288ff
8983160	7Networks_LH_Vis_30	#781289ff
9048696	7Networks_LH_Vis_31	#78128aff
9114232	7Networks_LH_Vis_32	#78128bff
9179768	7Networks_LH_Vis_33	#78128cff
9245304	7Networks_LH_Vis_34	#78128dff
8786808	7Networks_LH_Vis_35	#781386ff
8852344	7Networks_LH_Vis_36	#781387ff
8917880	7Networks_LH_Vis_37	#781388ff
8983416	7Networks_LH_Vis_38	#781389ff
9048952	7Networks_LH_Vis_39	#78138aff
9114488	7Networks_LH_Vis_40	#78138bff
9180024	7Networks_LH_Vis_41	#78138cff
9245560	7Networks_LH_Vis_42	#78138dff
8787064	7Networks_LH_Vis_43	#781486ff
8852600	7Networks_LH_Vis_44	#781487ff
8918136	7Networks_LH_Vis_45	#781488ff
8983672	7Networks_LH_Vis_46	#781489ff
9049208	7Networks_LH_Vis_47	#78148aff
9114744	7Networks_LH_Vis_48	#78148bff
9180280	7Networks_LH_Vis_49	#78148cff
9245816	7Networks_LH_Vis_50	#78148dff
8787320	7Networks_LH_Vis_51	#781586ff
8852856	7Networks_LH_Vis_52	#781587ff
8918392	7Networks_LH_Vis_53	#781588ff
8983928	7Networks_LH_Vis_54	#781589ff
9049464	7Networks_LH_Vis_55	#78158aff
9115000	7Networks_LH_Vis_56	#78158bff
9180536	7Networks_LH_Vis_57	#78158cff
9246072	7Networks_LH_Vis_58	#78158dff
11435846	7Networks_LH_SomMot_1	#467faeff
11501382	7Networks_LH_SomMot_2	#467fafff
11566918	7Networks_LH_SomMot_3	#467fb0ff
11632454	7Networks_LH_SomMot_4	#467fb1ff
11697990	7Networks_LH_SomMot_5	#467fb2ff
11763526	7Networks_LH_SomMot_6	#467fb3ff
11829062	7Networks_LH_SomMot_7	#467fb4ff
11370566	7Networks_LH_SomMot_8	#4680adff
11436102	7Networks_LH_SomMot_9	#4680aeff
11501638	7Networks_LH_SomMot_10	#4680afff
11567174	7Networks_LH_SomMot_11	#4680b0ff
11632710	7Networks_LH_SomMot_12	#4680b1ff
11698246	7Networks_LH_SomMot_13	#4680b2ff
11763782	7Networks_LH_SomMot_14	#4680b3ff
11829318	7Networks_LH_SomMot_15	#4680b4ff
11370822	7Networks_LH_SomMot_16	#4681adff
11436358	7Networks_LH_SomMot_17	#4681aeff
11501894	7Networks_LH_SomMot_18	#4681afff
11567430	7Networks_LH_SomMot_19	#4681b0ff
11632966	7Networks_LH_SomMot_20	#4681b1ff
11698502	7Networks_LH_SomMot_21	#4681b2ff
11764038	7Networks_LH_SomMot_22	#4681b3ff
11829574	7Networks_LH_SomMot_23	#4681b4ff
11371078	7Networks_LH_SomMot_24	#4682adff
11436614	7Networks_LH_SomMot_25	#4682aeff
11502150	7Networks_LH_SomMot_26	#4682afff
11567686	7Networks_LH_SomMot_27	#4682b0ff
11633222	7Networks_LH_SomMot_28	#4682b1ff
11698758	7Networks_LH_SomMot_29	#4682b2ff
11764294	7Networks_LH_SomMot_30	#4682b3ff
11895366	7Networks_LH_SomMot_31	#4682b5ff
11960902	7Networks_LH_SomMot_32	#4682b6ff
12026438	7Networks_LH_SomMot_33	#4682b7ff
12091974	7Networks_LH_SomMot_34	#4682b8ff
12157510	7Networks_LH_SomMot_35	#4682b9ff
12223046	7Networks_LH_SomMot_36	#4682baff
12288582	7Networks_LH_SomMot_37	#4682bbff
11830086	7Networks_LH_SomMot_38	#4683b4ff
11895622	7Networks_LH_SomMot_39	#4683b5ff
11961158	7Networks_LH_SomMot_40	#4683b6ff
12026694	7Networks_LH_SomMot_41	#4683b7ff
12092230	7Networks_LH_SomMot_42	#4683b8ff
12157766	7Networks_LH_SomMot_43	#4683b9ff
12223302	7Networks_LH_SomMot_44	#4683baff
12288838	7Networks_LH_SomMot_45	#4683bbff
11830342	7Networks_LH_SomMot_46	#4684b4ff
11895878	7Networks_LH_SomMot_47	#4684b5ff
11961414	7Networks_LH_SomMot_48	#4684b6ff
12026950	7Networks_LH_SomMot_49	#4684b7ff
12092486	7Networks_LH_SomMot_50	#4684b8ff
12158022	7Networks_LH_SomMot_51	#4684b9ff
12223558	7Networks_LH_SomMot_52	#4684baff
12289094	7Networks_LH_SomMot_53	#4684bbff
11830598	7Networks_LH_SomMot_54	#4685b4ff
11896134	7Networks_LH_SomMot_55	#4685b5ff
11961670	7Networks_LH_SomMot_56	#4685b6ff
12027206	7Networks_LH_SomMot_57	#4685b7ff
12092742	7Networks_LH_SomMot_58	#4685b8ff
12158278	7Networks_LH_SomMot_59	#4685b9ff
12223814	7Networks_LH_SomMot_60	#4685baff
12289350	7Networks_LH_SomMot_61	#4685bbff
11830854	7Networks_LH_SomMot_62	#4686b4ff
11896390	7Networks_LH_SomMot_63	#4686b5ff
11961926	7Networks_LH_SomMot_64	#4686b6ff
488704	7Networks_LH_DorsAttn_Post_1	#007507ff
554240	7Networks_LH_DorsAttn_Post_2	#007508ff
619776	7Networks_LH_DorsAttn_Post_3	#007509ff
