index	name	color
65793	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8524156	7Networks_RH_Vis_1	#7c1182ff
8589692	7Networks_RH_Vis_2	#7c1183ff
8655228	7Networks_RH_Vis_3	#7c1184ff
8720764	7Networks_RH_Vis_4	#7c1185ff
8786300	7Networks_RH_Vis_5	#7c1186ff
8851836	7Networks_RH_Vis_6	#7c1187ff
8393340	7Networks_RH_Vis_7	#7c1280ff
8458876	7Networks_RH_Vis_8	#7c1281ff
8524412	7Networks_RH_Vis_9	#7c1282ff
8589948	7Networks_RH_Vis_10	#7c1283ff
8655484	7Networks_RH_Vis_11	#7c1284ff
8721020	7Networks_RH_Vis_12	#7c1285ff
8786556	7Networks_RH_Vis_13	#7c1286ff
8917628	7Networks_RH_Vis_14	#7c1288ff
8983164	7Networks_RH_Vis_15	#7c1289ff
9048700	7Networks_RH_Vis_16	#7c128aff
9114236	7Networks_RH_Vis_17	#7c128bff
9179772	7Networks_RH_Vis_18	#7c128cff
9245308	7Networks_RH_Vis_19	#7c128dff
9310844	7Networks_RH_Vis_20	#7c128eff
8852348	7Networks_RH_Vis_21	#7c1387ff
8917884	7Networks_RH_Vis_22	#7c1388ff
8983420	7Networks_RH_Vis_23	#7c1389ff
9048956	7Networks_RH_Vis_24	#7c138aff
9114492	7Networks_RH_Vis_25	#7c138bff
9180028	7Networks_RH_Vis_26	#7c138cff
9245564	7Networks_RH_Vis_27	#7c138dff
9311100	7Networks_RH_Vis_28	#7c138eff
8852604	7Networks_RH_Vis_29	#7c1487ff
8918140	7Networks_RH_Vis_30	#7c1488ff
11763786	7Networks_RH_SomMot_1	#4a80b3ff
11829322	7Networks_RH_SomMot_2	#4a80b4ff
11894858	7Networks_RH_SomMot_3	#4a80b5ff
11436362	7Networks_RH_SomMot_4	#4a81aeff
11501898	7Networks_RH_SomMot_5	#4a81afff
11567434	7Networks_RH_SomMot_6	#4a81b0ff
11632970	7Networks_RH_SomMot_7	#4a81b1ff
11698506	7Networks_RH_SomMot_8	#4a81b2ff
11764042	7Networks_RH_SomMot_9	#4a81b3ff
11829578	7Networks_RH_SomMot_10	#4a81b4ff
11895114	7Networks_RH_SomMot_11	#4a81b5ff
11436618	7Networks_RH_SomMot_12	#4a82aeff
11502154	7Networks_RH_SomMot_13	#4a82afff
11567690	7Networks_RH_SomMot_14	#4a82b0ff
11633226	7Networks_RH_SomMot_15	#4a82b1ff
11698762	7Networks_RH_SomMot_16	#4a82b2ff
11764298	7Networks_RH_SomMot_17	#4a82b3ff
11829834	7Networks_RH_SomMot_18	#4a82b4ff
11960906	7Networks_RH_SomMot_19	#4a82b6ff
12026442	7Networks_RH_SomMot_20	#4a82b7ff
12091978	7Networks_RH_SomMot_21	#4a82b8ff
12157514	7Networks_RH_SomMot_22	#4a82b9ff
12223050	7Networks_RH_SomMot_23	#4a82baff
12288586	7Networks_RH_SomMot_24	#4a82bbff
12354122	7Networks_RH_SomMot_25	#4a82bcff
11895626	7Networks_RH_SomMot_26	#4a83b5ff
11961162	7Networks_RH_SomMot_27	#4a83b6ff
12026698	7Networks_RH_SomMot_28	#4a83b7ff
12092234	7Networks_RH_SomMot_29	#4a83b8ff
12157770	7Networks_RH_SomMot_30	#4a83b9ff
12223306	7Networks_RH_SomMot_31	#4a83baff
12288842	7Networks_RH_SomMot_32	#4a83bbff
12354378	7Networks_RH_SomMot_33	#4a83bcff
11895882	7Networks_RH_SomMot_34	#4a84b5ff
11961418	7Networks_RH_SomMot_35	#4a84b6ff
12026954	7Networks_RH_SomMot_36	#4a84b7ff
12092490	7Networks_RH_SomMot_37	#4a84b8ff
12158026	7Networks_RH_SomMot_38	#4a84b9ff
12223562	7Networks_RH_SomMot_39	#4a84baff
