index	name	color
65793	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8393080	7Networks_LH_Vis_1	#781180ff
8458616	7Networks_LH_Vis_2	#781181ff
8524152	7Networks_LH_Vis_3	#781182ff
8589688	7Networks_LH_Vis_4	#781183ff
8655224	7Networks_LH_Vis_5	#781184ff
8720760	7Networks_LH_Vis_6	#781185ff
8786296	7Networks_LH_Vis_7	#781186ff
8327800	7Networks_LH_Vis_8	#78127fff
8393336	7Networks_LH_Vis_9	#781280ff
8458872	7Networks_LH_Vis_10	#781281ff
8524408	7Networks_LH_Vis_11	#781282ff
8589944	7Networks_LH_Vis_12	#781283ff
8655480	7Networks_LH_Vis_13	#781284ff
8721016	7Networks_LH_Vis_14	#781285ff
8852088	7Networks_LH_Vis_15	#781287ff
8917624	7Networks_LH_Vis_16	#781288ff
8983160	7Networks_LH_Vis_17	#781289ff
9048696	7Networks_LH_Vis_18	#78128aff
9114232	7Networks_LH_Vis_19	#78128bff
9179768	7Networks_LH_Vis_20	#78128cff
9245304	7Networks_LH_Vis_21	#78128dff
8786808	7Networks_LH_Vis_22	#781386ff
8852344	7Networks_LH_Vis_23	#781387ff
8917880	7Networks_LH_Vis_24	#781388ff
8983416	7Networks_LH_Vis_25	#781389ff
9048952	7Networks_LH_Vis_26	#78138aff
9114488	7Networks_LH_Vis_27	#78138bff
9180024	7Networks_LH_Vis_28	#78138cff
9245560	7Networks_LH_Vis_29	#78138dff
8787064	7Networks_LH_Vis_30	#781486ff
8852600	7Networks_LH_Vis_31	#781487ff
11763782	7Networks_LH_SomMot_1	#4680b3ff
11829318	7Networks_LH_SomMot_2	#4680b4ff
11370822	7Networks_LH_SomMot_3	#4681adff
11436358	7Networks_LH_SomMot_4	#4681aeff
11501894	7Networks_LH_SomMot_5	#4681afff
11567430	7Networks_LH_SomMot_6	#4681b0ff
11632966	7Networks_LH_SomMot_7	#4681b1ff
11698502	7Networks_LH_SomMot_8	#4681b2ff
11764038	7Networks_LH_SomMot_9	#4681b3ff
11829574	7Networks_LH_SomMot_10	#4681b4ff
11371078	7Networks_LH_SomMot_11	#4682adff
11436614	7Networks_LH_SomMot_12	#4682aeff
11502150	7Networks_LH_SomMot_13	#4682afff
