index	name	color
65793	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8721020	7Networks_RH_Vis_1	#7c1285ff
8786556	7Networks_RH_Vis_2	#7c1286ff
8917628	7Networks_RH_Vis_3	#7c1288ff
8983164	7Networks_RH_Vis_4	#7c1289ff
9048700	7Networks_RH_Vis_5	#7c128aff
9114236	7Networks_RH_Vis_6	#7c128bff
9179772	7Networks_RH_Vis_7	#7c128cff
9245308	7Networks_RH_Vis_8	#7c128dff
11764298	7Networks_RH_SomMot_1	#4a82b3ff
11829834	7Networks_RH_SomMot_2	#4a82b4ff
11960906	7Networks_RH_SomMot_3	#4a82b6ff
12026442	7Networks_RH_SomMot_4	#4a82b7ff
12091978	7Networks_RH_SomMot_5	#4a82b8ff
12157514	7Networks_RH_SomMot_6	#4a82b9ff
12223050	7Networks_RH_SomMot_7	#4a82baff
12288586	7Networks_RH_SomMot_8	#4a82bbff
947972	7Networks_RH_DorsAttn_Post_1	#04770eff
1079044	7Networks_RH_DorsAttn_Post_2	#047710ff
1144580	7Networks_RH_DorsAttn_Post_3	#047711ff
1210116	7Networks_RH_DorsAttn_Post_4	#047712ff
1275652	7Networks_RH_DorsAttn_Post_5	#047713ff
1013253	7Networks_RH_DorsAttn_PrCv_1	#05760fff
1078789	7Networks_RH_DorsAttn_FEF_1	#057610ff
16530121	7Networks_RH_SalVentAttn_TempOccPar_1	#c93afcff
16595657	7Networks_RH_SalVentAttn_TempOccPar_2	#c93afdff
16530377	7Networks_RH_SalVentAttn_FrOperIns_1	#c93bfcff
16398792	7Networks_RH_SalVentAttn_Med_1	#c839faff
16464328	7Networks_RH_SalVentAttn_Med_2	#c839fbff
10877408	7Networks_RH_Limbic_OFC_1	#e0f9a5ff
10942944	7Networks_RH_Limbic_TempPole_1	#e0f9a6ff
2331626	7Networks_RH_Cont_Par_1	#ea9323ff
2397162	7Networks_RH_Cont_Par_2	#ea9324ff
2266345	7Networks_RH_Cont_PFCl_1	#e99422ff
2331881	7Networks_RH_Cont_PFCl_2	#e99423ff
2397417	7Networks_RH_Cont_PFCl_3	#e99424ff
2462953	7Networks_RH_Cont_PFCl_4	#e99425ff
2462954	7Networks_RH_Cont_Cing_1	#ea9425ff
2528490	7Networks_RH_Cont_PFCmp_1	#ea9426ff
2594026	7Networks_RH_Cont_pCun_1	#ea9427ff
5127889	7Networks_RH_Default_Par_1	#d13e4eff
5193169	7Networks_RH_Default_Temp_1	#d13d4fff
5258705	7Networks_RH_Default_Temp_2	#d13d50ff
5324241	7Networks_RH_Default_Temp_3	#d13d51ff
5127633	7Networks_RH_Default_PFCv_1	#d13d4eff
5389777	7Networks_RH_Default_PFCv_2	#d13d52ff
5193424	7Networks_RH_Default_PFCdPFCm_1	#d03e4fff
5258960	7Networks_RH_Default_PFCdPFCm_2	#d03e50ff
5324496	7Networks_RH_Default_PFCdPFCm_3	#d03e51ff
5127888	7Networks_RH_Default_pCunPCC_1	#d03e4eff
5390032	7Networks_RH_Default_pCunPCC_2	#d03e52ff
