index	name	color
65793	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8654968	7Networks_LH_Vis_1	#781084ff
8720504	7Networks_LH_Vis_2	#781085ff
8786040	7Networks_LH_Vis_3	#781086ff
8327544	7Networks_LH_Vis_4	#78117fff
8393080	7Networks_LH_Vis_5	#781180ff
8458616	7Networks_LH_Vis_6	#781181ff
8524152	7Networks_LH_Vis_7	#781182ff
8589688	7Networks_LH_Vis_8	#781183ff
8655224	7Networks_LH_Vis_9	#781184ff
8720760	7Networks_LH_Vis_10	#781185ff
8786296	7Networks_LH_Vis_11	#781186ff
8327800	7Networks_LH_Vis_12	#78127fff
8393336	7Networks_LH_Vis_13	#781280ff
8458872	7Networks_LH_Vis_14	#781281ff
8524408	7Networks_LH_Vis_15	#781282ff
8589944	7Networks_LH_Vis_16	#781283ff
8655480	7Networks_LH_Vis_17	#781284ff
8721016	7Networks_LH_Vis_18	#781285ff
8852088	7Networks_LH_Vis_19	#781287ff
8917624	7Networks_LH_Vis_20	#781288ff
8983160	7Networks_LH_Vis_21	#781289ff
9048696	7Networks_LH_Vis_22	#78128aff
9114232	7Networks_LH_Vis_23	#78128bff
9179768	7Networks_LH_Vis_24	#78128cff
9245304	7Networks_LH_Vis_25	#78128dff
8786808	7Networks_LH_Vis_26	#781386ff
8852344	7Networks_LH_Vis_27	#781387ff
8917880	7Networks_LH_Vis_28	#781388ff
8983416	7Networks_LH_Vis_29	#781389ff
9048952	7Networks_LH_Vis_30	#78138aff
9114488	7Networks_LH_Vis_31	#78138bff
9180024	7Networks_LH_Vis_32	#78138cff
9245560	7Networks_LH_Vis_33	#78138dff
8787064	7Networks_LH_Vis_34	#781486ff
8852600	7Networks_LH_Vis_35	#781487ff
8918136	7Networks_LH_Vis_36	#781488ff
8983672	7Networks_LH_Vis_37	#781489ff
9049208	7Networks_LH_Vis_38	#78148aff
9114744	7Networks_LH_Vis_39	#78148bff
11436102	7Networks_LH_SomMot_1	#4680aeff
11501638	7Networks_LH_SomMot_2	#4680afff
11567174	7Networks_LH_SomMot_3	#4680b0ff
11632710	7Networks_LH_SomMot_4	#4680b1ff
11698246	7Networks_LH_SomMot_5	#4680b2ff
11763782	7Networks_LH_SomMot_6	#4680b3ff
11829318	7Networks_LH_SomMot_7	#4680b4ff
11370822	7Networks_LH_SomMot_8	#4681adff
11436358	7Networks_LH_SomMot_9	#4681aeff
11501894	7Networks_LH_SomMot_10	#4681afff
11567430	7Networks_LH_SomMot_11	#4681b0ff
11632966	7Networks_LH_SomMot_12	#4681b1ff
11698502	7Networks_LH_SomMot_13	#4681b2ff
11764038	7Networks_LH_SomMot_14	#4681b3ff
11829574	7Networks_LH_SomMot_15	#4681b4ff
11371078	7Networks_LH_SomMot_16	#4682adff
11436614	7Networks_LH_SomMot_17	#4682aeff
11502150	7Networks_LH_SomMot_18	#4682afff
11567686	7Networks_LH_SomMot_19	#4682b0ff
11633222	7Networks_LH_SomMot_20	#4682b1ff
11698758	7Networks_LH_SomMot_21	#4682b2ff
11764294	7Networks_LH_SomMot_22	#4682b3ff
11895366	7Networks_LH_SomMot_23	#4682b5ff
11960902	7Networks_LH_SomMot_24	#4682b6ff
12026438	7Networks_LH_SomMot_25	#4682b7ff
12091974	7Networks_LH_SomMot_26	#4682b8ff
12157510	7Networks_LH_SomMot_27	#4682b9ff
12223046	7Networks_LH_SomMot_28	#4682baff
12288582	7Networks_LH_SomMot_29	#4682bbff
11830086	7Networks_LH_SomMot_30	#4683b4ff
11895622	7Networks_LH_SomMot_31	#4683b5ff
11961158	7Networks_LH_SomMot_32	#4683b6ff
12026694	7Networks_LH_SomMot_33	#4683b7ff
12092230	7Networks_LH_SomMot_34	#4683b8ff
12157766	7Networks_LH_SomMot_35	#4683b9ff
12223302	7Networks_LH_SomMot_36	#4683baff
12288838	7Networks_LH_SomMot_37	#4683bbff
11830342	7Networks_LH_SomMot_38	#4684b4ff
11895878	7Networks_LH_SomMot_39	#4684b5ff
11961414	7Networks_LH_SomMot_40	#4684b6ff
12026950	7Networks_LH_SomMot_41	#4684b7ff
12092486	7Networks_LH_SomMot_42	#4684b8ff
12158022	7Networks_LH_SomMot_43	#4684b9ff
12223558	7Networks_LH_SomMot_44	#4684baff
12289094	7Networks_LH_SomMot_45	#4684bbff
11830598	7Networks_LH_SomMot_46	#4685b4ff
11896134	7Networks_LH_SomMot_47	#4685b5ff
947456	7Networks_LH_DorsAttn_Post_1	#00750eff
488960	7Networks_LH_DorsAttn_Post_2	#007607ff
554496	7Networks_LH_DorsAttn_Post_3	#007608ff
620032	7Networks_LH_DorsAttn_Post_4	#007609ff
685568	7Networks_LH_DorsAttn_Post_5	#00760aff
751104	7Networks_LH_DorsAttn_Post_6	#00760bff
816640	7Networks_LH_DorsAttn_Post_7	#00760cff
882176	7Networks_LH_DorsAttn_Post_8	#00760dff
1013248	7Networks_LH_DorsAttn_Post_9	#00760fff
1078784	7Networks_LH_DorsAttn_Post_10	#007610ff
1144320	7Networks_LH_DorsAttn_Post_11	#007611ff
1209856	7Networks_LH_DorsAttn_Post_12	#007612ff
1275392	7Networks_LH_DorsAttn_Post_13	#007613ff
1340928	7Networks_LH_DorsAttn_Post_14	#007614ff
1406464	7Networks_LH_DorsAttn_Post_15	#007615ff
947968	7Networks_LH_DorsAttn_Post_16	#00770eff
1013504	7Networks_LH_DorsAttn_Post_17	#00770fff
1079040	7Networks_LH_DorsAttn_Post_18	#007710ff
1144576	7Networks_LH_DorsAttn_Post_19	#007711ff
1472000	7Networks_LH_DorsAttn_FEF_1	#007616ff
1210112	7Networks_LH_DorsAttn_FEF_2	#007712ff
1275648	7Networks_LH_DorsAttn_FEF_3	#007713ff
1341184	7Networks_LH_DorsAttn_FEF_4	#007714ff
