index	name	color
65793	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8589944	17Networks_LH_VisCent_ExStr_1	#781283ff
8655480	17Networks_LH_VisCent_ExStr_2	#781284ff
8721016	17Networks_LH_VisCent_ExStr_3	#781285ff
8786552	17Networks_LH_VisCent_ExStr_4	#781286ff
8917624	17Networks_LH_VisCent_ExStr_5	#781288ff
8983160	17Networks_LH_VisCent_ExStr_6	#781289ff
9048696	17Networks_LH_VisCent_Striate_1	#78128aff
9114232	17Networks_LH_VisCent_ExStr_7	#78128bff
9179768	17Networks_LH_VisCent_ExStr_8	#78128cff
9245304	17Networks_LH_VisCent_ExStr_9	#78128dff
9310840	17Networks_LH_VisCent_ExStr_10	#78128eff
8852344	17Networks_LH_VisCent_ExStr_11	#781387ff
66047	17Networks_LH_VisPeri_ExStrInf_1	#ff0101ff
131583	17Networks_LH_VisPeri_ExStrInf_2	#ff0102ff
197119	17Networks_LH_VisPeri_ExStrInf_3	#ff0103ff
262655	17Networks_LH_VisPeri_ExStrInf_4	#ff0104ff
328191	17Networks_LH_VisPeri_ExStrInf_5	#ff0105ff
393727	17Networks_LH_VisPeri_StriCal_1	#ff0106ff
459263	17Networks_LH_VisPeri_StriCal_2	#ff0107ff
767	17Networks_LH_VisPeri_ExStrSup_1	#ff0200ff
66303	17Networks_LH_VisPeri_ExStrSup_2	#ff0201ff
131839	17Networks_LH_VisPeri_ExStrSup_3	#ff0202ff
197375	17Networks_LH_VisPeri_ExStrSup_4	#ff0203ff
262911	17Networks_LH_VisPeri_ExStrSup_5	#ff0204ff
11829574	17Networks_LH_SomMotA_1	#4681b4ff
11371078	17Networks_LH_SomMotA_2	#4682adff
11436614	17Networks_LH_SomMotA_3	#4682aeff
11502150	17Networks_LH_SomMotA_4	#4682afff
11567686	17Networks_LH_SomMotA_5	#4682b0ff
11633222	17Networks_LH_SomMotA_6	#4682b1ff
11698758	17Networks_LH_SomMotA_7	#4682b2ff
11764294	17Networks_LH_SomMotA_8	#4682b3ff
11895366	17Networks_LH_SomMotA_9	#4682b5ff
11960902	17Networks_LH_SomMotA_10	#4682b6ff
12026438	17Networks_LH_SomMotA_11	#4682b7ff
12091974	17Networks_LH_SomMotA_12	#4682b8ff
12157510	17Networks_LH_SomMotA_13	#4682b9ff
12223046	17Networks_LH_SomMotA_14	#4682baff
12288582	17Networks_LH_SomMotA_15	#4682bbff
11830086	17Networks_LH_SomMotA_16	#4683b4ff
11895622	17Networks_LH_SomMotA_17	#4683b5ff
11961158	17Networks_LH_SomMotA_18	#4683b6ff
12026694	17Networks_LH_SomMotA_19	#4683b7ff
10406955	17Networks_LH_SomMotB_Aud_1	#2bcc9eff
10472491	17Networks_LH_SomMotB_Aud_2	#2bcc9fff
10538027	17Networks_LH_SomMotB_Ins_1	#2bcca0ff
10603563	17Networks_LH_SomMotB_S2_1	#2bcca1ff
