index	name	color
65793	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8720760	7Networks_RH_Vis_1	#781185ff
8786296	7Networks_RH_Vis_2	#781186ff
8851832	7Networks_RH_Vis_3	#781187ff
8393336	7Networks_RH_Vis_4	#781280ff
8458872	7Networks_RH_Vis_5	#781281ff
8524408	7Networks_RH_Vis_6	#781282ff
8589944	7Networks_RH_Vis_7	#781283ff
8655480	7Networks_RH_Vis_8	#781284ff
8721016	7Networks_RH_Vis_9	#781285ff
8786552	7Networks_RH_Vis_10	#781286ff
8917624	7Networks_RH_Vis_11	#781288ff
8983160	7Networks_RH_Vis_12	#781289ff
9048696	7Networks_RH_Vis_13	#78128aff
9114232	7Networks_RH_Vis_14	#78128bff
9179768	7Networks_RH_Vis_15	#78128cff
9245304	7Networks_RH_Vis_16	#78128dff
9310840	7Networks_RH_Vis_17	#78128eff
8852344	7Networks_RH_Vis_18	#781387ff
8917880	7Networks_RH_Vis_19	#781388ff
8983416	7Networks_RH_Vis_20	#781389ff
9048952	7Networks_RH_Vis_21	#78138aff
9114488	7Networks_RH_Vis_22	#78138bff
9180024	7Networks_RH_Vis_23	#78138cff
11632966	7Networks_RH_SomMot_1	#4681b1ff
11698502	7Networks_RH_SomMot_2	#4681b2ff
11764038	7Networks_RH_SomMot_3	#4681b3ff
11829574	7Networks_RH_SomMot_4	#4681b4ff
11895110	7Networks_RH_SomMot_5	#4681b5ff
11436614	7Networks_RH_SomMot_6	#4682aeff
11502150	7Networks_RH_SomMot_7	#4682afff
11567686	7Networks_RH_SomMot_8	#4682b0ff
11633222	7Networks_RH_SomMot_9	#4682b1ff
11698758	7Networks_RH_SomMot_10	#4682b2ff
11764294	7Networks_RH_SomMot_11	#4682b3ff
11829830	7Networks_RH_SomMot_12	#4682b4ff
11960902	7Networks_RH_SomMot_13	#4682b6ff
12026438	7Networks_RH_SomMot_14	#4682b7ff
12091974	7Networks_RH_SomMot_15	#4682b8ff
12157510	7Networks_RH_SomMot_16	#4682b9ff
12223046	7Networks_RH_SomMot_17	#4682baff
12288582	7Networks_RH_SomMot_18	#4682bbff
12354118	7Networks_RH_SomMot_19	#4682bcff
11895622	7Networks_RH_SomMot_20	#4683b5ff
11961158	7Networks_RH_SomMot_21	#4683b6ff
12026694	7Networks_RH_SomMot_22	#4683b7ff
12092230	7Networks_RH_SomMot_23	#4683b8ff
12157766	7Networks_RH_SomMot_24	#4683b9ff
12223302	7Networks_RH_SomMot_25	#4683baff
12288838	7Networks_RH_SomMot_26	#4683bbff
12354374	7Networks_RH_SomMot_27	#4683bcff
11895878	7Networks_RH_SomMot_28	#4684b5ff
685824	7Networks_RH_DorsAttn_Post_1	#00770aff
751360	7Networks_RH_DorsAttn_Post_2	#00770bff
816896	7Networks_RH_DorsAttn_Post_3	#00770cff
882432	7Networks_RH_DorsAttn_Post_4	#00770dff
947968	7Networks_RH_DorsAttn_Post_5	#00770eff
1079040	7Networks_RH_DorsAttn_Post_6	#007710ff
