index	name	color
65793	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8326776	7Networks_LH_Vis_1	#780e7fff
8392312	7Networks_LH_Vis_2	#780e80ff
8457848	7Networks_LH_Vis_3	#780e81ff
8523384	7Networks_LH_Vis_4	#780e82ff
8588920	7Networks_LH_Vis_5	#780e83ff
8654456	7Networks_LH_Vis_6	#780e84ff
8719992	7Networks_LH_Vis_7	#780e85ff
8785528	7Networks_LH_Vis_8	#780e86ff
8327032	7Networks_LH_Vis_9	#780f7fff
8392568	7Networks_LH_Vis_10	#780f80ff
8458104	7Networks_LH_Vis_11	#780f81ff
8523640	7Networks_LH_Vis_12	#780f82ff
8589176	7Networks_LH_Vis_13	#780f83ff
8654712	7Networks_LH_Vis_14	#780f84ff
8720248	7Networks_LH_Vis_15	#780f85ff
8785784	7Networks_LH_Vis_16	#780f86ff
8327288	7Networks_LH_Vis_17	#78107fff
8392824	7Networks_LH_Vis_18	#781080ff
8458360	7Networks_LH_Vis_19	#781081ff
8523896	7Networks_LH_Vis_20	#781082ff
8589432	7Networks_LH_Vis_21	#781083ff
8654968	7Networks_LH_Vis_22	#781084ff
8720504	7Networks_LH_Vis_23	#781085ff
8786040	7Networks_LH_Vis_24	#781086ff
8327544	7Networks_LH_Vis_25	#78117fff
8393080	7Networks_LH_Vis_26	#781180ff
8458616	7Networks_LH_Vis_27	#781181ff
8524152	7Networks_LH_Vis_28	#781182ff
8589688	7Networks_LH_Vis_29	#781183ff
8655224	7Networks_LH_Vis_30	#781184ff
8720760	7Networks_LH_Vis_31	#781185ff
8786296	7Networks_LH_Vis_32	#781186ff
8327800	7Networks_LH_Vis_33	#78127fff
8393336	7Networks_LH_Vis_34	#781280ff
8458872	7Networks_LH_Vis_35	#781281ff
8524408	7Networks_LH_Vis_36	#781282ff
8589944	7Networks_LH_Vis_37	#781283ff
8655480	7Networks_LH_Vis_38	#781284ff
8721016	7Networks_LH_Vis_39	#781285ff
8852088	7Networks_LH_Vis_40	#781287ff
8917624	7Networks_LH_Vis_41	#781288ff
8983160	7Networks_LH_Vis_42	#781289ff
9048696	7Networks_LH_Vis_43	#78128aff
9114232	7Networks_LH_Vis_44	#78128bff
9179768	7Networks_LH_Vis_45	#78128cff
9245304	7Networks_LH_Vis_46	#78128dff
8786808	7Networks_LH_Vis_47	#781386ff
8852344	7Networks_LH_Vis_48	#781387ff
8917880	7Networks_LH_Vis_49	#781388ff
8983416	7Networks_LH_Vis_50	#781389ff
9048952	7Networks_LH_Vis_51	#78138aff
9114488	7Networks_LH_Vis_52	#78138bff
9180024	7Networks_LH_Vis_53	#78138cff
9245560	7Networks_LH_Vis_54	#78138dff
8787064	7Networks_LH_Vis_55	#781486ff
8852600	7Networks_LH_Vis_56	#781487ff
8918136	7Networks_LH_Vis_57	#781488ff
