index	name	color
65793	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8590204	17Networks_RH_VisCent_ExStr_1	#7c1383ff
8655740	17Networks_RH_VisCent_ExStr_2	#7c1384ff
8721276	17Networks_RH_VisCent_ExStr_3	#7c1385ff
8786812	17Networks_RH_VisCent_ExStr_4	#7c1386ff
8917884	17Networks_RH_VisCent_ExStr_5	#7c1388ff
8983420	17Networks_RH_VisCent_ExStr_6	#7c1389ff
9048956	17Networks_RH_VisCent_Striate_1	#7c138aff
9114492	17Networks_RH_VisCent_ExStr_7	#7c138bff
9180028	17Networks_RH_VisCent_ExStr_8	#7c138cff
9245564	17Networks_RH_VisCent_ExStr_9	#7c138dff
9311100	17Networks_RH_VisCent_ExStr_10	#7c138eff
8852604	17Networks_RH_VisCent_ExStr_11	#7c1487ff
250	17Networks_RH_VisPeri_ExStrInf_1	#fa0000ff
131322	17Networks_RH_VisPeri_ExStrInf_2	#fa0002ff
196858	17Networks_RH_VisPeri_ExStrInf_3	#fa0003ff
262394	17Networks_RH_VisPeri_ExStrInf_4	#fa0004ff
327930	17Networks_RH_VisPeri_ExStrInf_5	#fa0005ff
393466	17Networks_RH_VisPeri_StriCal_1	#fa0006ff
459002	17Networks_RH_VisPeri_StriCal_2	#fa0007ff
524538	17Networks_RH_VisPeri_ExStrSup_1	#fa0008ff
66042	17Networks_RH_VisPeri_ExStrSup_2	#fa0101ff
131578	17Networks_RH_VisPeri_ExStrSup_3	#fa0102ff
197114	17Networks_RH_VisPeri_ExStrSup_4	#fa0103ff
11895370	17Networks_RH_SomMotA_1	#4a82b5ff
11436874	17Networks_RH_SomMotA_2	#4a83aeff
11502410	17Networks_RH_SomMotA_3	#4a83afff
11567946	17Networks_RH_SomMotA_4	#4a83b0ff
11633482	17Networks_RH_SomMotA_5	#4a83b1ff
11699018	17Networks_RH_SomMotA_6	#4a83b2ff
11764554	17Networks_RH_SomMotA_7	#4a83b3ff
11830090	17Networks_RH_SomMotA_8	#4a83b4ff
11961162	17Networks_RH_SomMotA_9	#4a83b6ff
12026698	17Networks_RH_SomMotA_10	#4a83b7ff
12092234	17Networks_RH_SomMotA_11	#4a83b8ff
12157770	17Networks_RH_SomMotA_12	#4a83b9ff
12223306	17Networks_RH_SomMotA_13	#4a83baff
12288842	17Networks_RH_SomMotA_14	#4a83bbff
12354378	17Networks_RH_SomMotA_15	#4a83bcff
11895882	17Networks_RH_SomMotA_16	#4a84b5ff
11961418	17Networks_RH_SomMotA_17	#4a84b6ff
12026954	17Networks_RH_SomMotA_18	#4a84b7ff
12092490	17Networks_RH_SomMotA_19	#4a84b8ff
12158026	17Networks_RH_SomMotA_20	#4a84b9ff
10407215	17Networks_RH_SomMotB_Aud_1	#2fcd9eff
10472751	17Networks_RH_SomMotB_Aud_2	#2fcd9fff
10538287	17Networks_RH_SomMotB_Ins_1	#2fcda0ff
10603823	17Networks_RH_SomMotB_S2_1	#2fcda1ff
10669359	17Networks_RH_SomMotB_S2_2	#2fcda2ff
10734895	17Networks_RH_SomMotB_Aud_3	#2fcda3ff
10865967	17Networks_RH_SomMotB_S2_3	#2fcda5ff
10931503	17Networks_RH_SomMotB_S2_4	#2fcda6ff
10997039	17Networks_RH_SomMotB_S2_5	#2fcda7ff
11062575	17Networks_RH_SomMotB_S2_6	#2fcda8ff
11128111	17Networks_RH_SomMotB_S2_7	#2fcda9ff
11193647	17Networks_RH_SomMotB_S2_8	#2fcdaaff
11259183	17Networks_RH_SomMotB_Cent_1	#2fcdabff
10800687	17Networks_RH_SomMotB_Cent_2	#2fcea4ff
10866223	17Networks_RH_SomMotB_Cent_3	#2fcea5ff
3972174	17Networks_RH_DorsAttnA_TempOcc_1	#4e9c3cff
4103246	17Networks_RH_DorsAttnA_TempOcc_2	#4e9c3eff
4168782	17Networks_RH_DorsAttnA_TempOcc_3	#4e9c3fff
4234318	17Networks_RH_DorsAttnA_ParOcc_1	#4e9c40ff
4299854	17Networks_RH_DorsAttnA_ParOcc_2	#4e9c41ff
3840847	17Networks_RH_DorsAttnA_ParOcc_3	#4f9b3aff
3906383	17Networks_RH_DorsAttnA_SPL_1	#4f9b3bff
3971919	17Networks_RH_DorsAttnA_SPL_2	#4f9b3cff
4102991	17Networks_RH_DorsAttnA_SPL_3	#4f9b3eff
4168527	17Networks_RH_DorsAttnA_SPL_4	#4f9b3fff
4234063	17Networks_RH_DorsAttnA_SPL_5	#4f9b40ff
4299599	17Networks_RH_DorsAttnA_SPL_6	#4f9b41ff
4365135	17Networks_RH_DorsAttnA_SPL_7	#4f9b42ff
4430671	17Networks_RH_DorsAttnA_SPL_8	#4f9b43ff
1013253	17Networks_RH_DorsAttnB_TempOcc_1	#05760fff
882181	17Networks_RH_DorsAttnB_PostC_1	#05760dff
947717	17Networks_RH_DorsAttnB_PostC_2	#05760eff
1078789	17Networks_RH_DorsAttnB_PostC_3	#057610ff
1144325	17Networks_RH_DorsAttnB_PostC_4	#057611ff
1209861	17Networks_RH_DorsAttnB_PostC_5	#057612ff
1275397	17Networks_RH_DorsAttnB_PostC_6	#057613ff
1340933	17Networks_RH_DorsAttnB_PostC_7	#057614ff
1406469	17Networks_RH_DorsAttnB_PostC_8	#057615ff
1013509	17Networks_RH_DorsAttnB_FEF_1	#05770fff
1079045	17Networks_RH_DorsAttnB_FEF_2	#057710ff
1144581	17Networks_RH_DorsAttnB_FEF_3	#057711ff
16399048	17Networks_RH_SalVentAttnA_ParOper_1	#c83afaff
16464584	17Networks_RH_SalVentAttnA_ParOper_2	#c83afbff
16530120	17Networks_RH_SalVentAttnA_ParOper_3	#c83afcff
16464328	17Networks_RH_SalVentAttnA_PrC_1	#c839fbff
16267975	17Networks_RH_SalVentAttnA_Ins_1	#c73af8ff
16333511	17Networks_RH_SalVentAttnA_Ins_2	#c73af9ff
16464583	17Networks_RH_SalVentAttnA_Ins_3	#c73afbff
16530119	17Networks_RH_SalVentAttnA_Ins_4	#c73afcff
16595655	17Networks_RH_SalVentAttnA_FrOper_1	#c73afdff
16661191	17Networks_RH_SalVentAttnA_FrOper_2	#c73afeff
16726727	17Networks_RH_SalVentAttnA_FrOper_3	#c73affff
16202439	17Networks_RH_SalVentAttnA_FrMed_1	#c73af7ff
16399047	17Networks_RH_SalVentAttnA_ParMed_1	#c73afaff
16331716	17Networks_RH_SalVentAttnA_ParMed_2	#c433f9ff
15873220	17Networks_RH_SalVentAttnA_FrMed_2	#c434f2ff
15938756	17Networks_RH_SalVentAttnA_ParMed_3	#c434f3ff
16004292	17Networks_RH_SalVentAttnA_ParMed_4	#c434f4ff
16069828	17Networks_RH_SalVentAttnA_FrMed_3	#c434f5ff
16135364	17Networks_RH_SalVentAttnA_FrMed_4	#c434f6ff
14063866	17Networks_RH_SalVentAttnB_IPL_1	#fa98d6ff
14063610	17Networks_RH_SalVentAttnB_PFClv_1	#fa97d6ff
14129146	17Networks_RH_SalVentAttnB_PFCl_1	#fa97d7ff
14194682	17Networks_RH_SalVentAttnB_PFCl_2	#fa97d8ff
14260218	17Networks_RH_SalVentAttnB_PFCl_3	#fa97d9ff
14129402	17Networks_RH_SalVentAttnB_Ins_1	#fa98d7ff
14194938	17Networks_RH_SalVentAttnB_Ins_2	#fa98d8ff
14064122	17Networks_RH_SalVentAttnB_PFCmp_1	#fa99d6ff
14129658	17Networks_RH_SalVentAttnB_PFCmp_2	#fa99d7ff
3311486	17Networks_RH_LimbicB_OFC_1	#7e8732ff
3442558	17Networks_RH_LimbicB_OFC_2	#7e8734ff
3508094	17Networks_RH_LimbicB_OFC_3	#7e8735ff
3573630	17Networks_RH_LimbicB_OFC_4	#7e8736ff
3639166	17Networks_RH_LimbicB_OFC_5	#7e8737ff
3704702	17Networks_RH_LimbicB_OFC_6	#7e8738ff
10811616	17Networks_RH_LimbicA_TempPole_1	#e0f8a4ff
10942688	17Networks_RH_LimbicA_TempPole_2	#e0f8a6ff
11008224	17Networks_RH_LimbicA_TempPole_3	#e0f8a7ff
11073760	17Networks_RH_LimbicA_TempPole_4	#e0f8a8ff
11139296	17Networks_RH_LimbicA_TempPole_5	#e0f8a9ff
11204832	17Networks_RH_LimbicA_TempPole_6	#e0f8aaff
2331626	17Networks_RH_ContA_IPS_1	#ea9323ff
2397162	17Networks_RH_ContA_IPS_2	#ea9324ff
2462698	17Networks_RH_ContA_IPS_3	#ea9325ff
2528234	17Networks_RH_ContA_IPS_4	#ea9326ff
2266090	17Networks_RH_ContA_PFCd_1	#ea9322ff
2200809	17Networks_RH_ContA_PFCl_1	#e99421ff
2331881	17Networks_RH_ContA_PFCl_2	#e99423ff
2397417	17Networks_RH_ContA_PFCl_3	#e99424ff
2462953	17Networks_RH_ContA_PFCl_4	#e99425ff
2528489	17Networks_RH_ContA_PFCl_5	#e99426ff
2266345	17Networks_RH_ContA_Cingm_1	#e99422ff
4993932	17Networks_RH_ContB_Temp_1	#8c334cff
5059468	17Networks_RH_ContB_Temp_2	#8c334dff
4862603	17Networks_RH_ContB_IPL_1	#8b324aff
4928139	17Networks_RH_ContB_IPL_2	#8b324bff
4993675	17Networks_RH_ContB_IPL_3	#8b324cff
5059211	17Networks_RH_ContB_IPL_4	#8b324dff
4927883	17Networks_RH_ContB_PFCld_1	#8b314bff
4993419	17Networks_RH_ContB_PFCld_2	#8b314cff
5058955	17Networks_RH_ContB_PFCld_3	#8b314dff
5124491	17Networks_RH_ContB_PFCld_4	#8b314eff
4862347	17Networks_RH_ContB_PFClv_1	#8b314aff
5190027	17Networks_RH_ContB_PFClv_2	#8b314fff
5255563	17Networks_RH_ContB_PFClv_3	#8b3150ff
4797067	17Networks_RH_ContB_PFClv_4	#8b3249ff
4928138	17Networks_RH_ContB_PFCmp_1	#8a324bff
11505019	17Networks_RH_ContC_pCun_1	#7b8dafff
11636091	17Networks_RH_ContC_pCun_2	#7b8db1ff
11701627	17Networks_RH_ContC_pCun_3	#7b8db2ff
11767163	17Networks_RH_ContC_pCun_4	#7b8db3ff
11832699	17Networks_RH_ContC_pCun_5	#7b8db4ff
11898235	17Networks_RH_ContC_Cingp_1	#7b8db5ff
11963771	17Networks_RH_ContC_Cingp_2	#7b8db6ff
196602	17Networks_RH_DefaultA_Temp_1	#faff02ff
196347	17Networks_RH_DefaultA_IPL_1	#fbfe02ff
261883	17Networks_RH_DefaultA_IPL_2	#fbfe03ff
262139	17Networks_RH_DefaultA_PFCd_1	#fbff03ff
327675	17Networks_RH_DefaultA_PFCd_2	#fbff04ff
130555	17Networks_RH_DefaultA_pCunPCC_1	#fbfd01ff
196091	17Networks_RH_DefaultA_pCunPCC_2	#fbfd02ff
261627	17Networks_RH_DefaultA_pCunPCC_3	#fbfd03ff
327163	17Networks_RH_DefaultA_pCunPCC_4	#fbfd04ff
392699	17Networks_RH_DefaultA_pCunPCC_5	#fbfd05ff
131065	17Networks_RH_DefaultA_PFCm_1	#f9ff01ff
196601	17Networks_RH_DefaultA_PFCm_2	#f9ff02ff
262137	17Networks_RH_DefaultA_PFCm_3	#f9ff03ff
327673	17Networks_RH_DefaultA_PFCm_4	#f9ff04ff
393209	17Networks_RH_DefaultA_PFCm_5	#f9ff05ff
458745	17Networks_RH_DefaultA_PFCm_6	#f9ff06ff
